gene_symbol,transcript_id,TPM
TAS2R7,ENST00000240687,0
TAS2R8,ENST00000240615,0
TAS2R9,ENST00000240691,0
PRR4,ENST00000228811,0
TAS2R13,ENST00000390677,0
PRH2,ENST00000396400,27.190007
TAS2R50,ENST00000506868,0
TAS2R19,ENST00000390673,0
TAS2R31,ENST00000390675,0
TAS2R46,ENST00000533467,0
TAS2R43,ENST00000531678,0
TAS2R42,ENST00000334266,1.312129
PRB4,ENST00000279575,0
PRB2,ENST00000389362,0.772624
ETV6,ENST00000396373,0
BCL2L14,ENST00000308721,0
LRP6,ENST00000261349,0.666209
MANSC1,ENST00000535902,0
LOH12CR1,ENST00000314565,1.479413
DUSP16,ENST00000298573,21.933756
CREBL2,ENST00000228865,6.366397
CDKN1B,ENST00000228872,2.11203
APOLD1,ENST00000356591,0.830786
DDX47,ENST00000358007,0
GPRC5A,ENST00000014914,0.256781
HEBP1,ENST00000014930,0
KIAA1467,ENST00000197268,0
EMP1,ENST00000256951,0.872021
GRIN2B,ENST00000609686,0.182005
PLBD1,ENST00000240617,3.202485
GUCY2C,ENST00000261170,0.253046
WBP11,ENST00000261167,0
C12orf60,ENST00000330828,0
SMCO3,ENST00000316048,11.815528
ART4,ENST00000228936,1.859584
MGP,ENST00000539261,0
ERP27,ENST00000266397,1.407152
ARHGDIB,ENST00000228945,0
PDE6H,ENST00000266395,0
RERG,ENST00000256953,0
PTPRO,ENST00000281171,0.310679
EPS8,ENST00000281172,0
STRAP,ENST00000419869,1.75334
DERA,ENST00000428559,0
SLC15A5,ENST00000344941,1.366106
MGST1,ENST00000396210,0
LMO3,ENST00000537304,0
RERGL,ENST00000538724,0
PIK3C2G,ENST00000538779,0
PLCZ1,ENST00000266505,0
CAPZA3,ENST00000317658,0
AEBP2,ENST00000266508,0
PDE3A,ENST00000359062,0.124641
SLCO1C1,ENST00000266509,0
SLCO1B3,ENST00000381545,0
SLCO1B1,ENST00000256958,0
IAPP,ENST00000240652,0
PYROXD1,ENST00000240651,42.035458
RECQL,ENST00000444129,19.725358
GOLT1B,ENST00000229314,0
C12orf39,ENST00000256969,0
GYS2,ENST00000261195,0
LDHB,ENST00000350669,2.165087
KCNJ8,ENST00000240662,0
CMAS,ENST00000229329,0
ETNK1,ENST00000266517,0
SOX5,ENST00000451604,0
BCAT1,ENST00000261192,0.906694
CASC1,ENST00000395987,0
LYRM5,ENST00000381356,0
KRAS,ENST00000256078,0
BHLHE41,ENST00000242728,1.320228
SSPN,ENST00000242729,0
ITPR2,ENST00000381340,0.964039
ASUN,ENST00000261191,1.914553
FGFR1OP2,ENST00000229395,0
TM7SF3,ENST00000343028,0.673813
MED21,ENST00000282892,0
STK38L,ENST00000389032,0.869721
PPFIBP1,ENST00000228425,0
REP15,ENST00000310791,2.027174
MRPS35,ENST00000081029,0
MANSC4,ENST00000381273,2.359798
KLHL42,ENST00000381271,0.731647
PTHLH,ENST00000545234,0
FAR2,ENST00000536681,34.206675
ERGIC2,ENST00000360150,0
TMTC1,ENST00000539277,0
IPO8,ENST00000256079,0.552475
TSPAN11,ENST00000546076,0
DDX11,ENST00000542838,0
FAM60A,ENST00000337682,0
DENND5B,ENST00000389082,0.690579
METTL20,ENST00000357721,23.591023
AMN1,ENST00000281471,4.826293
H3F3C,ENST00000340398,0
KIAA1551,ENST00000312561,0
DNM1L,ENST00000549701,0
YARS2,ENST00000324868,7.333313
PKP2,ENST00000340811,0
SYT10,ENST00000228567,0
ALG10,ENST00000266483,0.342809
ALG10B,ENST00000308742,0.095914
CPNE8,ENST00000331366,0
KIF21A,ENST00000361418,0
ABCD2,ENST00000308666,0
C12orf40,ENST00000324616,0.361394
SLC2A13,ENST00000280871,0.200633
LRRK2,ENST00000298910,0.837185
CNTN1,ENST00000551295,4.766337
PDZRN4,ENST00000402685,0.474042
GXYLT1,ENST00000398675,0.252172
YAF2,ENST00000534854,0
ZCRB1,ENST00000266529,0
PPHLN1,ENST00000358314,0
PRICKLE1,ENST00000345127,0
ADAMTS20,ENST00000389420,0
PUS7L,ENST00000344862,0
TWF1,ENST00000395510,0
TMEM117,ENST00000266534,0
NELL2,ENST00000429094,0
DBX2,ENST00000332700,0
ANO6,ENST00000320560,0
ARID2,ENST00000334344,0
SCAF11,ENST00000369367,0.89396
SLC38A1,ENST00000398637,1.879082
SLC38A2,ENST00000256689,0
SLC38A4,ENST00000266579,0
AMIGO2,ENST00000550413,0
PCED1B,ENST00000546455,0
RPAP3,ENST00000005386,0
ENDOU,ENST00000422538,0
RAPGEF3,ENST00000449771,0
SLC48A1,ENST00000442218,5.019651
HDAC7,ENST00000080059,0
VDR,ENST00000549336,0
TMEM106C,ENST00000429772,0
COL2A1,ENST00000380518,0
SENP1,ENST00000549518,0.434153
PFKM,ENST00000359794,0
ASB8,ENST00000317697,14.206977
C12orf68,ENST00000316554,0.897976
ZNF641,ENST00000547026,0
ANP32D,ENST00000266594,0
C12orf54,ENST00000548364,0
KANSL2,ENST00000420613,0
CCNT1,ENST00000261900,0
LINC00935,ENST00000548380,2.784274
CACNB3,ENST00000301050,0
DDX23,ENST00000308025,0
RND1,ENST00000309739,0
CCDC65,ENST00000320516,0
FKBP11,ENST00000550765,0
ARF3,ENST00000256682,0.722501
WNT10B,ENST00000301061,0.914614
WNT1,ENST00000293549,0
DDN,ENST00000421952,0.512194
PRKAG1,ENST00000548065,0
KMT2D,ENST00000301067,0.095278
RHEBL1,ENST00000301068,0
TUBA1B,ENST00000336023,4.926196
TUBA1A,ENST00000301071,54.787934
TUBA1C,ENST00000301072,3.169226
PRPH,ENST00000257860,0
TROAP,ENST00000257909,0
C1QL4,ENST00000334221,0.500681
DNAJC22,ENST00000549441,0
SPATS2,ENST00000552918,0.665628
KCNH3,ENST00000257981,0
MCRS1,ENST00000343810,0
FAM186B,ENST00000257894,11.676365
PRPF40B,ENST00000548825,0
FMNL3,ENST00000335154,12.027991
TMBIM6,ENST00000267115,0
NCKAP5L,ENST00000335999,0
BCDIN3D,ENST00000333924,3.457366
FAIM2,ENST00000320634,0
AQP2,ENST00000199280,0.930692
AQP5,ENST00000293599,0
AQP6,ENST00000315520,0
RACGAP1,ENST00000312377,0
ASIC1,ENST00000447966,0
SMARCD1,ENST00000394963,0
GPD1,ENST00000301149,1.384749
COX14,ENST00000550487,0
CERS5,ENST00000317551,1.680281
FAM186A,ENST00000327337,0
LARP4,ENST00000398473,0.58995
DIP2B,ENST00000301180,1.619989
ATF1,ENST00000262053,0.447587
TMPRSS12,ENST00000398458,0
METTL7A,ENST00000332160,0
LETMD1,ENST00000262055,0
CSRNP2,ENST00000228515,18.829729
TFCP2,ENST00000257915,0.513346
DAZAP2,ENST00000412716,0
SMAGP,ENST00000603798,4.493195
CELA1,ENST00000293636,0
GALNT6,ENST00000356317,0
SLC4A8,ENST00000453097,1.4e-5
SCN8A,ENST00000354534,8e-6
ANKRD33,ENST00000301190,0
ACVRL1,ENST00000388922,0.530338
ACVR1B,ENST00000257963,0.639824
GRASP,ENST00000293662,0
NR4A1,ENST00000394825,0
KRT80,ENST00000394815,0
KRT7,ENST00000331817,0
KRT86,ENST00000423955,0
KRT81,ENST00000327741,0
KRT83,ENST00000293670,0
KRT85,ENST00000257901,0
KRT84,ENST00000257951,0
KRT82,ENST00000257974,0
KRT75,ENST00000252245,0
KRT6B,ENST00000252252,0
KRT6C,ENST00000252250,0
KRT6A,ENST00000330722,0
KRT5,ENST00000252242,0
KRT71,ENST00000267119,0
KRT74,ENST00000305620,0
KRT72,ENST00000293745,0
KRT73,ENST00000305748,0
KRT2,ENST00000309680,0
KRT1,ENST00000252244,0
KRT77,ENST00000341809,0
KRT76,ENST00000332411,0
KRT3,ENST00000417996,0
KRT4,ENST00000551956,0
KRT79,ENST00000330553,0
KRT78,ENST00000304620,0
KRT18,ENST00000388835,0
EIF4B,ENST00000262056,14.967612
TENC1,ENST00000314250,2.162106
SPRYD3,ENST00000301463,3.786529
IGFBP6,ENST00000301464,0
SOAT2,ENST00000301466,0
CSAD,ENST00000444623,0.487582
ZNF740,ENST00000416904,0.549616
ITGB7,ENST00000267082,0
RARG,ENST00000425354,0
MFSD5,ENST00000329548,0
ESPL1,ENST00000257934,0
PFDN5,ENST00000334478,0
C12orf10,ENST00000267103,0
AAAS,ENST00000209873,0
SP7,ENST00000536324,3.813118
SP1,ENST00000327443,0
AMHR2,ENST00000257863,0
PRR13,ENST00000429243,0
PCBP2,ENST00000546463,0
MAP3K12,ENST00000547488,58.826742
TARBP2,ENST00000266987,0
ATF7,ENST00000420353,0
ATP5G2,ENST00000394349,0
CALCOCO1,ENST00000550804,0
HOXC13,ENST00000243056,0
HOXC12,ENST00000243103,0
HOXC11,ENST00000546378,0
HOXC10,ENST00000303460,0
HOXC9,ENST00000303450,0
HOXC8,ENST00000040584,0
HOXC6,ENST00000243108,0
HOXC4,ENST00000430889,0
CBX5,ENST00000209875,0.764854
HNRNPA1,ENST00000340913,8.068019
NFE2,ENST00000435572,0
COPZ1,ENST00000262061,15.582433
GPR84,ENST00000267015,0.724795
ZNF385A,ENST00000394313,0
ITGA5,ENST00000293379,0
GTSF1,ENST00000305879,0
NCKAP1L,ENST00000293373,0
PDE1B,ENST00000243052,0
PPP1R1A,ENST00000257905,0
LACRT,ENST00000257867,0
DCD,ENST00000293371,0
MUCL1,ENST00000308796,0
TESPA1,ENST00000449076,0
NEUROD4,ENST00000242994,0
OR10A7,ENST00000326258,0
OR6C76,ENST00000328314,0
OR6C70,ENST00000327335,0
OR6C68,ENST00000548615,0
METTL7B,ENST00000394252,0
ITGA7,ENST00000257879,0
RDH5,ENST00000257895,0
CD63,ENST00000257857,0
GDF11,ENST00000257868,8.970102
SARNP,ENST00000336133,0
ORMDL2,ENST00000243045,113.388727
MMP19,ENST00000322569,56.229175
WIBG,ENST00000408946,3.547663
DGKA,ENST00000331886,0
CDK2,ENST00000266970,1.376055
RAB5B,ENST00000360299,1.090655
SUOX,ENST00000266971,0
IKZF4,ENST00000547167,0
ERBB3,ENST00000267101,0
PA2G4,ENST00000303305,1.282043
RPL41,ENST00000546591,3.447095
ZC3H10,ENST00000257940,1.727611
ESYT1,ENST00000394048,2.010401
MYL6,ENST00000550697,6.16863
SMARCC2,ENST00000550164,5.762822
RNF41,ENST00000345093,0
NABP2,ENST00000267023,0
SLC39A5,ENST00000454355,0
ANKRD52,ENST00000267116,0
COQ10A,ENST00000308197,0
CS,ENST00000351328,0
CNPY2,ENST00000273308,3.782515
IL23A,ENST00000228534,1.158936
STAT2,ENST00000314128,0
APOF,ENST00000398189,8.517912
TIMELESS,ENST00000553532,0
SPRYD4,ENST00000338146,0.26043
GLS2,ENST00000311966,0
RBMS2,ENST00000262031,3.436157
BAZ2A,ENST00000549884,0
ATP5B,ENST00000262030,5.443163
PTGES3,ENST00000262033,0
NACA,ENST00000454682,0
PRIM1,ENST00000338193,0
HSD17B6,ENST00000322165,0
SDR9C7,ENST00000293502,0
GPR182,ENST00000300098,23.368291
ZBTB39,ENST00000300101,0
TAC3,ENST00000458521,0
MYO1A,ENST00000300119,0
TMEM194A,ENST00000300128,0
NAB2,ENST00000300131,0
STAT6,ENST00000300134,0
LRP1,ENST00000243077,1.306943
NXPH4,ENST00000349394,0
SHMT2,ENST00000328923,0.503829
STAC3,ENST00000332782,0
INHBC,ENST00000309668,0
INHBE,ENST00000266646,0
GLI1,ENST00000228682,0
ARHGAP9,ENST00000393791,0
MARS,ENST00000262027,0
MBD6,ENST00000355673,3.315785
DCTN2,ENST00000548249,5.039966
KIF5A,ENST00000455537,0.410848
PIP4K2C,ENST00000354947,0
DTX3,ENST00000337737,0
ARHGEF25,ENST00000286494,0
B4GALNT1,ENST00000341156,0
OS9,ENST00000315970,1.894024
TSPAN31,ENST00000257910,0
CDK4,ENST00000257904,0
MARCH9,ENST00000266643,0.334276
CYP27B1,ENST00000228606,0.430166
METTL1,ENST00000324871,0
METTL21B,ENST00000300209,0
CTDSP2,ENST00000398073,0.804249
XRCC6BP1,ENST00000300145,0
LRIG3,ENST00000320743,0
SLC16A7,ENST00000547379,0
USP15,ENST00000280377,5.4e-5
MON2,ENST00000393630,0.140346
PPM1H,ENST00000228705,0.294357
AVPR1A,ENST00000299178,0.159825
DPY19L2,ENST00000324472,0
TMEM5,ENST00000261234,0
SRGAP1,ENST00000355086,0.325262
C12orf66,ENST00000398055,1.404267
C12orf56,ENST00000543942,1.941232
XPOT,ENST00000332707,2.536368
TBK1,ENST00000331710,0
RASSF3,ENST00000542104,0
GNS,ENST00000258145,0
TBC1D30,ENST00000539867,0
WIF1,ENST00000286574,0
LEMD3,ENST00000308330,0
MSRB3,ENST00000308259,0
HMGA2,ENST00000403681,0
LLPH,ENST00000266604,0.122107
TMBIM4,ENST00000358230,28.31389
IRAK3,ENST00000261233,0.113039
HELB,ENST00000247815,0.868582
CAND1,ENST00000545606,0.488039
DYRK2,ENST00000344096,0
IFNG,ENST00000229135,0
IL26,ENST00000229134,0
IL22,ENST00000538666,0
RAP1B,ENST00000250559,0.967986
NUP107,ENST00000229179,0.459377
SLC35E3,ENST00000398004,0.052266
CPM,ENST00000551568,2.448645
CPSF6,ENST00000435070,0
LYZ,ENST00000261267,1.425826
YEATS4,ENST00000247843,0
FRS2,ENST00000549921,0
CCT2,ENST00000299300,0
LRRC10,ENST00000361484,0.87183
BEST3,ENST00000330891,0
RAB3IP,ENST00000247833,0
MYRFL,ENST00000552032,0
CNOT2,ENST00000229195,0
KCNMB4,ENST00000258111,0.408792
PTPRB,ENST00000334414,2.42179
PTPRR,ENST00000283228,0
TSPAN8,ENST00000247829,0
LGR5,ENST00000266674,2.107157
ZFC3H1,ENST00000378743,0
THAP2,ENST00000308086,0.873289
TMEM19,ENST00000266673,0.190454
RAB21,ENST00000261263,0.417577
TPH2,ENST00000333850,0
ATXN7L3B,ENST00000519948,0.621507
KCNC2,ENST00000549446,0
GLIPR1L1,ENST00000378695,0
GLIPR1L2,ENST00000550916,0
GLIPR1,ENST00000266659,56.50922
KRR1,ENST00000229214,9.081451
OSBPL8,ENST00000261183,0
CSRP2,ENST00000311083,0
E2F7,ENST00000322886,0
NAV3,ENST00000397909,3e-6
SYT1,ENST00000261205,2.049466
PAWR,ENST00000328827,0
PPP1R12A,ENST00000450142,0
MYF6,ENST00000228641,0
MYF5,ENST00000228644,0
ACSS3,ENST00000548058,24.115328
PPFIA2,ENST00000549396,0
CCDC59,ENST00000256151,1.29401
METTL25,ENST00000248306,0
TMTC2,ENST00000321196,0
SLC6A15,ENST00000266682,0
TSPAN19,ENST00000532498,0
LRRIQ1,ENST00000393217,0.176814
ALX1,ENST00000316824,0
RASSF9,ENST00000361228,0
NTS,ENST00000256010,0
C12orf50,ENST00000298699,0
C12orf29,ENST00000356891,0
CEP290,ENST00000552810,0
TMTC3,ENST00000266712,0.131534
DUSP6,ENST00000279488,0.91584
POC1B,ENST00000313546,0
GALNT4,ENST00000529983,0
ATP2B1,ENST00000428670,0
CCER1,ENST00000358859,0
EPYC,ENST00000261172,0
KERA,ENST00000266719,0
LUM,ENST00000266718,0
DCN,ENST00000052754,0
BTG1,ENST00000256015,0.46347
EEA1,ENST00000322349,0.285686
NUDT4,ENST00000415493,1.62594
UBE2N,ENST00000318066,19.290796
MRPL42,ENST00000549982,9.4e-5
SOCS2,ENST00000551556,0
CRADD,ENST00000332896,0
PLXNC1,ENST00000258526,16.379022
CCDC41,ENST00000397809,0
TMCC3,ENST00000261226,0
NDUFA12,ENST00000327772,0
NR2C1,ENST00000333003,0
FGD6,ENST00000343958,1.515
VEZT,ENST00000436874,0
METAP2,ENST00000323666,0.447222
USP44,ENST00000258499,2.672429
NTN4,ENST00000343702,0
CCDC38,ENST00000344280,1.641537
AMDHD1,ENST00000266736,0.461933
HAL,ENST00000261208,0
LTA4H,ENST00000228740,0
ELK3,ENST00000228741,15.713676
CDK17,ENST00000261211,1.027783
C12orf55,ENST00000524981,0
NEDD1,ENST00000266742,0.72155
TMPO,ENST00000556029,1.308866
SLC25A3,ENST00000552981,0
IKBIP,ENST00000299157,0
APAF1,ENST00000551964,0
FAM71C,ENST00000324341,5.089274
UHRF1BP1L,ENST00000279907,0
SCYL2,ENST00000360820,0
SLC17A8,ENST00000323346,0
NR1H4,ENST00000392986,0
GAS2L3,ENST00000547754,0
ANO4,ENST00000392977,0
SLC5A8,ENST00000536262,0
UTP20,ENST00000261637,1.124203
ARL1,ENST00000261636,0
SPIC,ENST00000551346,0
MYBPC1,ENST00000361466,0
CHPT1,ENST00000229266,0
SYCP3,ENST00000392924,0
GNPTAB,ENST00000299314,14.173162
DRAM1,ENST00000258534,0
CCDC53,ENST00000240079,0
NUP37,ENST00000552283,0
PARPBP,ENST00000327680,0
PMCH,ENST00000329406,16.275597
IGF1,ENST00000337514,0.256889
PAH,ENST00000553106,0
ASCL1,ENST00000266744,3.682427
STAB2,ENST00000388887,1.387835
NT5DC3,ENST00000392876,0
HSP90B1,ENST00000299767,0
C12orf73,ENST00000378090,10.670695
TDG,ENST00000392872,11.230904
HCFC2,ENST00000229330,0.21261
NFYB,ENST00000240055,1.401303
TXNRD1,ENST00000525566,0
EID3,ENST00000527879,0
CHST11,ENST00000303694,1.461699
C12orf45,ENST00000552951,0.431607
ALDH1L2,ENST00000258494,0
KIAA1033,ENST00000332180,0.656654
APPL2,ENST00000258530,12.219425
C12orf75,ENST00000443585,0
CKAP4,ENST00000378026,0.635962
TCP11L2,ENST00000299045,0.900633
POLR3B,ENST00000228347,0.464282
RFX4,ENST00000392842,1.357893
RIC8B,ENST00000392837,0.761193
C12orf23,ENST00000280756,6.248158
MTERFD3,ENST00000240050,0
CRY1,ENST00000008527,0.333543
BTBD11,ENST00000280758,0
PWP1,ENST00000412830,0.497249
PRDM4,ENST00000228437,0
WSCD2,ENST00000547525,0
CMKLR1,ENST00000550402,0
FICD,ENST00000552695,11.240835
SART3,ENST00000546815,0.233865
ISCU,ENST00000311893,0
TMEM119,ENST00000392806,0.46786
SELPLG,ENST00000550948,0
CORO1C,ENST00000261401,0
SSH1,ENST00000326495,4e-6
DAO,ENST00000228476,0
USP30,ENST00000257548,0
ALKBH2,ENST00000429722,0
UNG,ENST00000242576,0
FOXN4,ENST00000299162,0
KCTD10,ENST00000228495,0
UBE3B,ENST00000342494,0
MMAB,ENST00000545712,0
MVK,ENST00000228510,0
FAM222A,ENST00000538780,0
TRPV4,ENST00000261740,0
GLTP,ENST00000318348,0
TCHP,ENST00000405876,0.647289
GIT2,ENST00000355312,0
ANKRD13A,ENST00000261739,3.364165
IFT81,ENST00000242591,2.044034
ATP2A2,ENST00000539276,1.805407
ARPC3,ENST00000228825,2.621533
GPN3,ENST00000228827,0
FAM216A,ENST00000377673,0
VPS29,ENST00000549578,7.123571
RAD9B,ENST00000409300,0
PPTC7,ENST00000354300,1.539712
TCTN1,ENST00000397659,41.65827
HVCN1,ENST00000242607,3.635478
PPP1CC,ENST00000335007,1.586178
CCDC63,ENST00000308208,0
MYL2,ENST00000228841,0
CUX2,ENST00000261726,0
SH2B3,ENST00000341259,25.152672
BRAP,ENST00000419234,5.317211
ACAD10,ENST00000313698,0
ALDH2,ENST00000261733,0.294215
MAPKAPK5,ENST00000550735,3.203174
TMEM116,ENST00000552374,0
ERP29,ENST00000261735,5.83208
NAA25,ENST00000261745,0.816291
TRAFD1,ENST00000412615,2.964303
PTPN11,ENST00000351677,1.961982
RPH3A,ENST00000389385,0
OAS1,ENST00000202917,0
OAS3,ENST00000228928,0
OAS2,ENST00000392583,0
DDX54,ENST00000306014,0.221231
RITA1,ENST00000548278,3.405501
IQCD,ENST00000416617,0
TPCN1,ENST00000335509,0
PLBD2,ENST00000280800,0
SDS,ENST00000257549,4.714375
SDSL,ENST00000403593,0
LHX5,ENST00000261731,0
RBM19,ENST00000261741,0
TBX5,ENST00000405440,0
TBX3,ENST00000349155,0
MED13L,ENST00000281928,0.22897
MAP1LC3B2,ENST00000556529,1.545427
C12orf49,ENST00000261318,0
RNFT2,ENST00000257575,0
HRK,ENST00000257572,1.483606
TESC,ENST00000335209,0
NOS1,ENST00000317775,0.155324
KSR2,ENST00000339824,1.57e-4
RFC5,ENST00000454402,5.918094
WSB2,ENST00000315436,0
VSIG10,ENST00000359236,3.069721
PEBP1,ENST00000261313,1.545248
TAOK3,ENST00000392533,0
SUDS3,ENST00000543473,0.612229
SRRM4,ENST00000267260,0
HSPB8,ENST00000281938,0
CCDC60,ENST00000327554,0
TMEM233,ENST00000426426,0
PRKAB1,ENST00000229328,0
CIT,ENST00000392521,0
RAB35,ENST00000229340,0.350438
GCN1L1,ENST00000300648,0.32492
RPLP0,ENST00000392514,0
PLA2G1B,ENST00000308366,0
MSI1,ENST00000257552,0.33699
COX6A1,ENST00000229379,0
TRIAP1,ENST00000546954,4.049853
GATC,ENST00000551765,163.921075
SRSF9,ENST00000229390,8.289588
DYNLL1,ENST00000242577,6.617695
COQ5,ENST00000288532,0
RNF10,ENST00000325954,2.984347
POP5,ENST00000357500,0
MLEC,ENST00000228506,0.299817
UNC119B,ENST00000344651,0.442034
ACADS,ENST00000242592,0
SPPL3,ENST00000353487,0.705025
HNF1A,ENST00000257555,0
C12orf43,ENST00000288757,0
P2RX7,ENST00000328963,1.227428
P2RX4,ENST00000337233,0
CAMKK2,ENST00000404169,0
ANAPC5,ENST00000261819,0
KDM2B,ENST00000377071,0
MORN3,ENST00000355329,0
TMEM120B,ENST00000449592,4.024754
RHOF,ENST00000267205,32.8939
SETD1B,ENST00000604567,0
HPD,ENST00000289004,0
PSMD9,ENST00000541212,0.368838
WDR66,ENST00000288912,0
BCL7A,ENST00000261822,0
MLXIP,ENST00000319080,0
IL31,ENST00000377035,1.346964
LRRC43,ENST00000339777,0
B3GNT4,ENST00000324189,3.619221
DIABLO,ENST00000464942,0
VPS33A,ENST00000267199,0.635667
RSRC2,ENST00000331738,0
KNTC1,ENST00000333479,0
HCAR2,ENST00000328880,1.005773
HCAR3,ENST00000528880,0.505391
HCAR1,ENST00000432564,0.606134
DENR,ENST00000280557,1.109201
CCDC62,ENST00000253079,0
HIP1R,ENST00000253083,0.730491
VPS37B,ENST00000267202,20.798239
ABCB9,ENST00000280560,0
MPHOSPH9,ENST00000606320,0
C12orf65,ENST00000253233,10.385625
CDK2AP1,ENST00000261692,0.96842
SBNO1,ENST00000602398,6e-6
SETD8,ENST00000402868,0.474458
SNRNP35,ENST00000526639,2.231047
RILPL1,ENST00000376874,17.681156
TMED2,ENST00000262225,6.764754
DDX55,ENST00000238146,2.374929
EIF2B1,ENST00000424014,22.108276
GTF2H3,ENST00000543341,0
TCTN2,ENST00000303372,0
ATP6V0A2,ENST00000330342,0
CCDC92,ENST00000238156,0.359827
ZNF664,ENST00000337815,0
FAM101A,ENST00000546355,4.488678
SCARB1,ENST00000261693,0
UBC,ENST00000339647,2.885917
DHX37,ENST00000308736,0
BRI3BP,ENST00000341446,0
AACS,ENST00000316519,0
SLC15A4,ENST00000266771,0.365005
GLT1D1,ENST00000281703,0
TMEM132D,ENST00000422113,0.31031
PIWIL1,ENST00000245255,0
STX2,ENST00000392373,0
RAN,ENST00000543796,0
GPR133,ENST00000261654,0
SFSWAP,ENST00000261674,0
MMP17,ENST00000360564,0
ULK1,ENST00000321867,0
PUS1,ENST00000376649,0
EP400,ENST00000389561,6e-6
DDX51,ENST00000397333,3.375891
NOC4L,ENST00000330579,0
GALNT9,ENST00000328957,0
POLE,ENST00000320574,0
PXMP2,ENST00000317479,0
PGAM5,ENST00000498926,4.277479
ANKLE2,ENST00000357997,0.210368
CHFR,ENST00000450056,0
ZNF605,ENST00000360187,0.200867
ZNF26,ENST00000328654,0
ZNF84,ENST00000539354,0
ZNF10,ENST00000248211,0
ZNF268,ENST00000536435,0.207147
ANHX,ENST00000545940,0
TUBA3C,ENST00000400113,0
MPHOSPH8,ENST00000361479,2.746592
PSPC1,ENST00000338910,0
ZMYM5,ENST00000337963,0
GJA3,ENST00000241125,0
GJB2,ENST00000382848,0
CRYL1,ENST00000298248,0
IFT88,ENST00000351808,0.350304
N6AMT2,ENST00000382758,0
LATS2,ENST00000382592,0.182208
SKA3,ENST00000314759,0
MRP63,ENST00000309594,0
ZDHHC20,ENST00000400590,0
MICU2,ENST00000382374,0
FGF9,ENST00000382353,0
SGCG,ENST00000218867,1.328352
SACS,ENST00000382292,9.3e-5
TNFRSF19,ENST00000248484,0
MIPEP,ENST00000382172,0
SPATA13,ENST00000382108,0
PARP4,ENST00000381989,0.17603
ATP12A,ENST00000381946,0
RNF17,ENST00000255324,0
CENPJ,ENST00000381884,0
NUPL1,ENST00000381736,0
ATP8A2,ENST00000381655,0
SHISA2,ENST00000319420,0
RNF6,ENST00000381588,0.558387
CDK8,ENST00000381527,0
WASF3,ENST00000335327,0.234746
GPR12,ENST00000405846,0
USP12,ENST00000282344,0
RASL11A,ENST00000241463,0
GTF3A,ENST00000381140,1.186339
LNX2,ENST00000316334,0
POLR1D,ENST00000302979,0
GSX1,ENST00000302945,2.320818
PDX1,ENST00000381033,0
CDX2,ENST00000381020,0
URAD,ENST00000332715,0
FLT3,ENST00000241453,0
PAN3,ENST00000380958,1.025922
FLT1,ENST00000282397,0.398564
POMP,ENST00000380842,0.838606
SLC46A3,ENST00000266943,0.749377
SLC7A1,ENST00000380752,0
UBL3,ENST00000380680,0.448988
KATNAL1,ENST00000380615,0
HMGB1,ENST00000341423,0
USPL1,ENST00000255304,0.196608
ALOX5AP,ENST00000380490,0
MEDAG,ENST00000380482,0
TEX26,ENST00000380473,0
HSPH1,ENST00000320027,0
B3GALTL,ENST00000343307,0
RXFP2,ENST00000298386,0
FRY,ENST00000542859,0.085784
ZAR1L,ENST00000533490,0.694481
BRCA2,ENST00000380152,0.855894
N4BP2L1,ENST00000380130,0
PDS5B,ENST00000315596,0
KL,ENST00000380099,0
STARD13,ENST00000336934,0
RFC3,ENST00000380071,0.443968
MAB21L1,ENST00000379919,7.920272
DCLK1,ENST00000360631,0
SOHLH2,ENST00000379881,0
CCDC169,ENST00000239859,0
SPG20,ENST00000438666,0
CCNA1,ENST00000255465,0
SERTM1,ENST00000315190,0.320436
RFXAP,ENST00000255476,0
SMAD9,ENST00000379826,0
ALG5,ENST00000239891,0
EXOSC8,ENST00000389704,2.704264
SUPT20H,ENST00000350612,0
CSNK1A1L,ENST00000379800,1.693541
POSTN,ENST00000379747,0
TRPC4,ENST00000379705,0
UFM1,ENST00000239878,1.877167
FREM2,ENST00000280481,0.690412
STOML3,ENST00000379631,0
PROSER1,ENST00000352251,0
NHLRC3,ENST00000379600,0
LHFP,ENST00000379589,0.484993
COG6,ENST00000455146,0
FOXO1,ENST00000379561,0.165143
MRPS31,ENST00000323563,0
SLC25A15,ENST00000338625,2.556668
ELF1,ENST00000239882,0
WBP4,ENST00000379487,0.426948
KBTBD6,ENST00000379485,0
KBTBD7,ENST00000379483,7.530633
MTRF1,ENST00000379480,0.47196
NAA16,ENST00000379406,0
RGCC,ENST00000379359,2.576141
VWA8,ENST00000379310,1.450637
DGKH,ENST00000337343,0
AKAP11,ENST00000025301,0.377919
TNFSF11,ENST00000398795,0
FAM216B,ENST00000313851,0
EPSTI1,ENST00000313624,0
DNAJC15,ENST00000379221,0
CCDC122,ENST00000444614,0
LACC1,ENST00000325686,0
SMIM2,ENST00000400419,4.726925
SERP2,ENST00000379179,1.651432
TSC22D1,ENST00000458659,0
NUFIP1,ENST00000379161,0
GPALPP1,ENST00000379151,2.032554
GTF2F2,ENST00000340473,0
TPT1,ENST00000530705,0.990363
SLC25A30,ENST00000519676,0
COG3,ENST00000349995,0.212086
FAM194B,ENST00000298738,0
SPERT,ENST00000310521,0
SIAH3,ENST00000400405,0
CPB2,ENST00000181383,0
